,Sample ID,d15N,N%(N),C%(N),umols N (N),d15N (C),d13C,N%,C%,C:N (mass),umols N,umols C,_merge
125,WS23-139-08MC-3 1-2.5cm,5.025477350448235,0.1244427847763144,1.077552258968017,3.5734887040227727,4.518688223121176,-23.225140582893303,0.1389437905847001,0.8576834633926946,6.172880844717209,1.956221462728915,14.08643323515479,both
126,WS23-139-04MC-3 7.5-10cm,3.9464282995615174,0.035519668840717125,0.21529607743646573,1.1133045668333834,3.7628195082461837,-26.32772026740797,0.03655325476660551,0.19945879978242176,5.456663190623567,0.9918168641668393,6.313261294695239,both
127,WS23-139-04MC-3 7.5-10cm,4.278290769800343,0.03654084819596388,0.21182327622969677,1.945402416303036,3.7628195082461837,-26.32772026740797,0.03655325476660551,0.19945879978242176,5.456663190623567,0.9918168641668393,6.313261294695239,both
128,WS23-139-06MC-3 30-32.5cm,4.7480617071024085,0.06572298629247425,0.5345847310943589,1.9867012630166199,5.01137237708026,-26.58835270492918,0.06670711415487583,0.485544557546678,7.2787522545102945,0.9179489320427202,7.794182785131062,both
129,WS23-139-17MC-3 40-42.5cm,6.0665042459613305,0.14960536809807914,1.6184576308818865,4.470327997637321,5.010241423712968,-27.222309127854572,0.1584483339037416,1.6039910753016653,10.12311733284681,2.2197469304273634,26.212766723518556,both
130,WS23-139-08MC-3 0-1cm,6.842564515026093,0.1607210748525139,1.2156682141989679,4.8342513164060925,4.9917607305483385,-22.861402830638426,0.1809011923893613,1.2391635574976445,6.849946875035186,2.545528984128386,20.340441609082898,both
131,WS23-139-10MC-3 10-12.5cm,4.7318890753329175,0.10699207994921936,0.7421499561403013,3.194335988662347,4.764885501903941,-25.994418463617393,0.11164384146724662,0.8034894869262179,7.196899321687535,1.40499112698717,11.795439753535511,both
132,WS23-139-17MC-3 35-37.5cm,5.047849058689436,0.15042602570415967,2.10289141606603,4.357308333423417,4.538539564001866,-27.382312340003406,0.14944733688730352,1.9527693760920535,13.066605379288985,2.067514834796372,31.51421819102097,both
133,WS23-139-17MC-3 42.5-45cm,5.684658151442313,0.1554320830149386,1.9616185787658003,4.636890727772562,4.89980025385511,-27.480354081392605,0.16113561182379282,1.8885296471798259,11.72012583565324,2.3857501756323587,32.61762737006755,both
134,WS23-139-06MC-3 32.5-35cm,5.187477903843233,0.0690260848810191,0.5387110055448368,2.160206061105127,4.780557950029727,-26.723026025950276,0.06537910295512005,0.4720307055420581,7.219901837229044,0.9285139268365621,7.820145668751315,both
135,WS23-139-08MC-3 37.5-40cm,4.543329746082901,0.07927534781561704,1.0240811846579012,2.3165263841709822,4.476624922490596,-23.443082771414197,0.08240697876711386,0.5211934747884281,6.324627872371663,1.243868936465494,9.177084439093164,both
136,WS23-139-07MC-3 5-7.5cm,5.145204336803172,0.10393209554121151,0.6453301364796108,3.0488231709869456,4.512616379308735,-25.399081010759055,0.1096389542477504,0.6450711380546114,5.883594407485395,1.3996378991584697,9.60624255129619,both
137,WS23-139-06MC-3 47.5-50cm,4.90399247904076,0.0831176195404649,0.6094211407250133,2.5512540992852335,4.903116417197593,-26.82879277606241,0.08297598806791855,0.5822069244432438,7.016571155099576,1.103740552201092,9.03414508236827,both
138,WS23-139-08MC-3 22.5-25cm,4.776684393837041,0.08440724770021488,0.962360345655751,2.5352900717150195,4.2920068806811225,-23.301287815311756,0.08950930772750616,0.5674539576316799,6.339608383065414,1.255685891560604,9.286211559777717,both
139,WS23-139-04MC-3 0-2.5cm,3.8730522875356463,0.03521497476185467,0.17744512242580177,1.0747228236207138,3.964706144744558,-25.921952299906813,0.03224399413406358,0.1502580220160168,4.660031303543733,0.871025126336738,4.734941799515545,both
140,WS23-139-04MC-3 0-2.5cm,3.955278567322248,0.027852855675269073,0.1480005360270203,1.4235970280792238,3.964706144744558,-25.921952299906813,0.03224399413406358,0.1502580220160168,4.660031303543733,0.871025126336738,4.734941799515545,both
141,WS23-139-06MC-3 35-37.5cm,4.904239984688988,0.07760962584517829,0.5924427896627344,2.4116041766909286,4.474042153482275,-26.929152825444888,0.0752549832243246,0.5311420846433824,7.0578991833686535,0.9735341298769872,8.015336504643349,both
142,WS23-139-06MC-3 35-37.5cm,4.904239984688988,0.07760962584517829,0.5924427896627344,2.4116041766909286,4.493552363114878,-26.83272848950252,0.0714283496577689,0.5315545706836037,7.441787094765799,0.9404987624103232,8.164518872106942,both
143,WS23-139-01MC-3 35-37.5cm,5.212504224640214,0.09459291239216092,0.6389713343756054,4.524930622910664,4.848981054317303,-26.191580413977416,0.09283361983842298,0.6055588842500078,6.523055820768206,2.328328146953966,17.71700922129623,both
144,WS23-139-17MC-3 32.5-35cm,4.990234150997797,0.1354333707426503,1.7958161265580135,4.095385261607695,4.772929519319004,-26.87893959211776,0.1281407664379208,1.4774961544798844,11.530258445860582,1.7796109154765345,23.93642187986271,both
145,WS23-139-04MC-3 15-17.5cm,4.201612736659501,0.0414302204388233,0.23838589012452016,1.2636069374382009,4.228003438909947,-26.171594026507595,0.04021648276967721,0.2341007421868331,5.8210148194098785,1.095174340206085,7.436645725155751,both
146,WS23-139-01MC-3 30-32.5cm,4.436055974749724,0.0385757126565928,0.2187606865992895,1.9963275479949663,3.9951674715786316,-25.952703384952677,0.03836859668694345,0.19537686844095337,5.09210357717979,1.0388277013055953,6.1707205442982875,both
147,WS23-139-04MC-3 12.5-15cm,4.398876111265994,0.03654247287448108,0.2262473460408743,1.122826818201757,4.099562096269997,-26.01498374733704,0.03511041904381383,0.2070314908968779,5.896582739115873,0.945951375608706,6.506753251784807,both
148,WS23-139-04MC-3 12.5-15cm,4.5537979956124754,0.03608201393423908,0.21986913024979546,2.0055006602849375,4.099562096269997,-26.01498374733704,0.03511041904381383,0.2070314908968779,5.896582739115873,0.945951375608706,6.506753251784807,both
149,WS23-139-08MC-3 12.5-15cm,4.858918638666702,0.11264768606115949,0.9608637430155251,3.3303834094598335,4.13840701480229,-23.154843806451172,0.12757859456233023,0.7633926070771316,5.983704474061799,1.8250750836675393,12.73931276522887,both
150,WS23-139-06MC-3 45-47.5cm,5.012778020316603,0.08442181166428912,0.635711394707284,2.5656758722641704,4.709172966427369,-27.12800446753296,0.08258477973425674,0.571193776871331,6.9164533550774365,1.1402122729477002,9.199501437154169,both
151,WS23-139-15MC-3 2.5-5cm,5.698427673231174,0.025901616832722654,0.5463308390024192,0.7852386664783936,4.780304907678674,-22.84022343289747,0.028285774566704544,0.2580438678233766,9.122743561957202,0.7198234979491199,7.660314753960739,both
152,WS23-139-09MC-3 15-17.5cm,5.004344139724104,0.10418439639096211,0.7320867023999466,3.1114026730891187,4.248772279754482,-24.579849734027487,0.11121721772792803,0.6342229102813881,5.702560477936923,1.5329082614748681,10.197205992950545,both
153,WS23-139-01MC-3 32.5-35cm,4.747835254596434,0.05921272611590886,0.3770087258701259,2.9936872350050363,4.655535999892163,-26.537345403924203,0.05621177954814393,0.3518110146643047,6.258670646834579,1.5933892942151604,11.633198022783958,both
154,WS23-139-09MC-3 12.5-15cm,4.646332704693641,0.10447578016011218,0.7440180729668849,3.2476232876323237,4.647264970590984,-24.8143015475425,0.1117714359069947,0.6554612445380807,5.86430011584974,1.4633202551078492,10.010383136817216,both
155,WS23-139-09MC-3 40-42.5cm,5.4670769725118955,0.10721742210752239,0.7622060224879301,3.4234576449378347,4.805247419278982,-25.481517980054747,0.1112238768532981,0.6472721979702064,5.819543575377654,1.4604385714441628,9.914420777568624,both
156,WS23-139-12MC-3 32.5-35cm,5.265452139388545,0.1009644838844116,0.7464315671589621,2.96364270896684,4.401032070026704,-23.99108929337783,0.10664258220170283,0.6356722039969366,5.960772806444538,1.3861252119150669,9.638293784166708,both
157,WS23-139-09MC-3 30-32.5cm,5.122801081139784,0.09959721519698826,0.6750756019546753,3.1254046887368965,4.403411282578698,-25.587531178021255,0.1038000900317398,0.6167912901156906,5.942107467605175,1.3233214904046429,9.172780376982805,both
158,WS23-139-12MC-3 30-32.5cm,5.3570830976525,0.10838325849668176,0.8929725925857642,3.157348985742379,4.7816975006990345,-24.267516116251628,0.11659599864882249,0.7840818459028457,6.724774906422264,1.6370877155039165,12.842359692551938,both
159,WS23-139-04MC-3 10-12.5cm,4.31353082251768,0.039315487765934416,0.24526602650998333,1.1706810871745081,4.823597307947854,-26.677963530531766,0.03738577227110312,0.2289472853772609,6.123914833617679,1.039569971709753,7.42639416856116,both
160,WS23-139-04MC-3 10-12.5cm,4.30056017743428,0.03533528481268354,0.2234622385497735,1.9098204401042276,4.823597307947854,-26.677963530531766,0.03738577227110312,0.2289472853772609,6.123914833617679,1.039569971709753,7.42639416856116,both
161,WS23-139-08MC-3 32.5-35cm,4.730209887298155,0.0757977141881086,1.042543375515614,2.241307570071931,4.511157207091794,-23.6250144739745,0.08380704803905216,0.5399341776507063,6.442586754745369,1.2114634810042,9.104701886579603,both
162,WS23-139-12MC-3 22.5-25cm,5.196739061050553,0.09544110999735006,0.7976441944313172,2.786049304469397,4.421086427824178,-24.122863552907457,0.10414595409796654,0.6732682723683223,6.46466085216332,1.4066022437128642,10.607478975648123,both
163,WS23-139-06MC-3 42.5-45cm,4.964911060995704,0.0908458500864062,0.6537989836372411,2.6722037702075654,4.952921607235814,-26.536776822300297,0.09381192429960705,0.6073461449801736,6.474082580808094,1.172079887894591,8.85177928537299,both
164,WS23-139-06MC-3 50-52.5cm,5.192109415770243,0.07829241552460928,0.5807928642739084,2.2763477901352136,4.774998043435918,-26.69252036858455,0.07582223942788624,0.532623298981621,7.024631598862147,1.0555581426134857,8.649695939498367,both
165,WS23-139-18MC-3 35-37.5cm,5.302090090277097,0.0882700918796892,0.8513503037077578,2.5122008376294414,4.501927371402022,-23.902704630614362,0.09531679846599383,0.6142820340485498,6.444635614442161,1.2947028371219578,9.733378108196423,both
166,WS23-139-11MC-3 45-47.5cm,5.743008318054771,0.10697281060374725,0.7578815909057525,3.3950314423162156,5.092619058407087,-24.120937122837994,0.11163619264469768,0.6527254648907953,5.846898299086676,1.5088017899552824,10.29088815795771,both
167,WS23-139-12MC-3 2.5-5cm,5.332685145063379,0.06905121642227503,0.6904894130591333,2.053793139411992,4.602746701277428,-22.882985641287387,0.06989842744975888,0.39819049383504795,5.696701747993638,0.9772807972061934,6.4943841742222475,both
168,WS23-139-18MC-3 32.5-35cm,5.202192107790585,0.0926311502561869,0.8604848898475771,2.7503054655293413,4.601703616120201,-23.703153900136606,0.10220495169719589,0.6420030145397476,6.281525541363392,1.4136527865726352,10.35864647439736,both
169,WS23-139-18MC-3 30-32.5cm,5.141062432928785,0.1063839126463705,0.9631189976474783,3.054076350204869,4.718349647545656,-23.65645670999237,0.11606736729582964,0.7491748644094998,6.454655445918934,1.546819282498526,11.646830885420291,both
170,WS23-139-05MC-3 10-12.5cm,4.876109265383478,0.07937191944813313,0.6044215423091248,2.394074640998722,4.7313403852793225,-27.014807436860814,0.08067925303715168,0.5519939148153977,6.841832243553522,1.1091237783694086,8.852125561485897,both
171,WS23-139-18MC-3 25-27.5cm,5.036544595487019,0.09206945609055354,0.7815238981151069,2.7179876048887968,5.167617880882786,-23.763900096655927,0.10152476444596589,0.6084785435908864,5.993400200546483,1.375693167910219,9.618115463388333,both
172,WS23-139-15MC-3 20-22.5cm,4.713034064571329,0.023689197728671153,0.6727969439127973,1.3689853788054265,3.938343826461578,-22.690943188741617,0.023936063915156295,0.2559542177713565,10.693245918736308,0.6236702906201752,7.779644267714901,both
173,WS23-139-12MC-3 17.5-20cm,5.007561003186123,0.10130235629158316,0.8149560150809069,3.129454661170392,4.886170199910848,-23.720401998325006,0.10949486105032286,0.6883826498916181,6.2868945929365925,1.5072932835235737,11.054244617660075,both
174,WS23-139-15MC-3 22.5-25cm,4.6463890370940515,0.021859657164700997,0.659384040986024,1.2594033459714529,4.080948975713399,-21.93790422382892,0.02354305536700436,0.2117234386886001,8.993031507088537,0.6076662563356493,6.374797057800556,both
175,WS23-139-05MC-3 15-17.5cm,4.618472535182247,0.05927889414768033,0.44797405418025216,1.9334397345312297,3.7519659272335963,-26.830518268484905,0.06422102993170255,0.4160623523035168,6.478599809844044,0.8679694516465293,6.559650825035046,both
176,WS23-139-16MC-3 0-2.5cm,5.312783041040832,0.10825312451613371,0.9978016609182705,3.5467772459240328,5.312213148468584,-23.33065705245872,0.12467299979029678,0.8015436663464829,6.42916804516375,1.5930735490691599,11.947739146490207,both
177,WS23-139-05MC-3 20-22.5cm,4.597694267840307,0.05960504430281842,0.4181266368101421,1.9017455248650847,4.232278152340923,-26.548206646017842,0.06394124403196161,0.3941094117942068,6.163618142887675,0.8978701597721489,6.455715618840491,both
178,WS23-139-12MC-3 20-22.5cm,5.092083036190049,0.08666994936100132,0.7590585099148317,2.521223259248829,4.616646655565253,-23.88459371089235,0.09753915728952978,0.6073005092700631,6.226222638641281,1.223730026893694,8.888027519933305,both
179,WS23-139-15MC-3 17.5-20cm,4.762552652866339,0.02284403989455591,0.6322307094126667,1.3346887120405952,3.9103513112989767,-22.117446319956343,0.025060814087295026,0.2229004646847697,8.894382437391474,0.31089004199656495,3.2256536854465425,both
180,WS23-139-16MC-3 7.5-10cm,4.9313569589234785,0.09322605149082192,0.8091736487377306,2.945237876541948,4.820872586482722,-23.766432730469408,0.11138536445255914,0.621000866180956,5.575246525726909,1.5209150763579276,9.891545853490165,both
181,WS23-139-04MC-3 25-26.5cm,4.164221441879073,0.032332381672249166,0.2859057080772619,1.902210249346993,3.420940820698591,-26.127135262121975,0.021340711793518048,0.09575265862140543,4.4868540256698,0.534934415963431,2.799868330946308,both
182,WS23-139-16MC-3 2.5-5cm,4.950275040127173,0.09221477703595067,0.8199478387298368,2.7516336573789566,5.125174546594471,-23.72413004906569,0.10506842635945876,0.6273012945836388,5.970407250961612,1.4864070024585816,10.352299465984782,both
183,WS23-139-15MC-3 30-32.5cm,4.5056193093420145,0.02398891615111459,0.6588128261015718,1.3727961195570746,3.7920915290762522,-22.368890378981856,0.024681113425730778,0.26754346538250806,10.840007935119582,0.6874773521239956,8.693269103319729,both
184,WS23-139-05MC-3 17.5-20cm,4.503872050371659,0.06261890466293964,0.6952124089201311,1.7946730042334158,4.085276195196551,-26.83043878831737,0.06900262925430237,0.4736576383419255,6.864341887557749,0.8564501927930506,6.857978911846579,both
185,WS23-139-15MC-3 27.5-30cm,4.764319702564917,0.021725526939837623,0.6876559583426453,1.2642364805832993,3.6800748935698184,-22.014729084812807,0.021516172603603025,0.20490210789009872,9.523167138740396,0.5631984880223627,6.256594588297835,both
186,WS23-139-15MC-3 25-27.5cm,4.450595141406857,0.021999730042144703,0.6097378244507287,1.262935252033956,4.262354200572486,-22.258090770150076,0.02423050728269093,0.2431777090205414,10.036013946528287,0.6675063730017533,7.814690824019813,both
187,WS23-139-12MC-3 15-17.5cm,5.3918653516523145,0.0937325503266375,0.8288279943068265,2.7617984849989985,,,,,,,,left_only
188,WS23-139-09MC-3 37.5-40cm,5.141635022800059,0.0969252460529328,0.6339236424177526,2.928027971947377,4.756854634490034,-25.527048320898373,0.10118427876508547,0.5666876579511942,5.600550449806979,1.2562450712633095,8.207298186846854,both
189,WS23-139-11MC-3 42.5-45cm,5.655587643908287,0.10783070769385841,0.7420433318082947,3.1669594071942844,5.82441629993068,-24.158062825766685,0.1148749958639812,0.6610964089349618,5.754919980303974,1.5851273519218307,10.641395318510144,both
190,WS23-139-17MC-3 27.5-30cm,5.638245066632639,0.1342987274394651,1.2491279900555725,4.244261567530163,4.9470107575101,-25.744183629106615,0.14205020660387901,1.159521354030521,8.162757251483347,2.0373710574577766,19.400018391248366,both
191,WS23-139-17MC-3 5-7.5cm,5.005091140768053,0.14282318424616094,1.577516907996428,4.53506936072428,4.824225320528955,-26.979309141998122,0.15399744400780505,1.6176838571342205,10.504614979533244,2.221916012258223,27.227195244055896,both
192,WS23-139-17MC-3 20-22.5cm,5.152612054887559,0.11948929478390054,1.2294452131307056,3.8108641467053848,4.641814640646074,-26.08726248396056,0.12607164047341587,1.2497170985379127,9.912753525258003,1.7034519301654267,19.69787233582239,both
193,WS23-139-17MC-3 10-12.5cm,4.700042278024537,0.15132562662889532,1.814795362332556,4.731599143544173,,,,,,,,left_only
194,WS23-139-17MC-3 12.5-15cm,4.962516078902078,0.1293133595679593,1.2465829324116489,3.84838773292398,4.629687867379266,-26.700711336809572,0.13960471463873667,1.1957270406508325,8.565090682969307,1.705848044183107,17.043839474522564,both
195,WS23-139-11MC-3 40-42.5cm,5.174237148778331,0.10907087869303206,0.7468623347882491,3.2057963189305307,4.834379905496835,-24.000738530259767,0.11276510227242759,0.6625522041501951,5.87550750009116,1.591670162339226,10.909217183239058,both
196,WS23-139-17MC-3 15-17.5cm,5.17296065629456,0.13174037179527218,1.271821071166052,3.8831908591417275,5.039399237323992,-26.639565960320624,0.14028356414827167,1.2237476392430229,8.723385712880745,1.8626373021314417,18.95433271040692,both
197,WS23-139-12MC-3 7.5-10cm,5.283529188958918,0.0821101314667483,0.909434511217987,2.5393774276882732,4.982355125751676,-23.048150822367496,0.08615490045656707,0.5502881122757558,6.3871945688471925,1.2068450545753953,8.99201016104222,both
198,WS23-139-17MC-3 7.5-10cm,4.822859713147402,0.1400545300350724,1.6747962444286855,4.2159312599351235,4.4717002759993,-27.055633555352088,0.15596499223173144,1.7256780123064985,11.064521516100875,2.0587156326491143,26.5719929072307,both
199,WS23-139-17MC-3 0-2.5cm,4.933266943966945,0.13137004427567733,1.4091919533081034,3.7930404432515514,4.970734207481066,-26.995773088197495,0.1552167476198552,1.5277676948084709,9.84280187696086,2.1289400587174434,24.444283116935534,both
200,WS23-139-18MC-3 37.5-39.5cm,5.109063360961408,0.1045165565865748,0.9542379691442839,3.2486670161852764,4.900695367260785,-24.11915542755231,0.11633559810998483,0.8047548698919044,6.917528967625896,1.5267282704141192,12.319919265472567,both
201,WS23-139-12MC-3 5-7.5cm,5.2545796330401275,0.06501404386541171,0.6995145846691072,1.9787750495824556,4.757138980428416,-22.567600629129593,0.07118967900497065,0.4453650523517959,6.256034000668823,0.9878647748291467,7.209277254597223,both
202,WS23-139-17MC-3 25-27.5cm,5.270738925351306,0.12409845289693522,1.1315451247612347,3.546416672829832,4.936315224200605,-25.888370028576503,0.13850948865287388,1.1450026651163858,8.266600911262758,1.8378953562147933,17.723230261876445,both
203,WS23-139-18MC-3 27.5-30cm,5.101950281174743,0.09107030024639488,0.9509540906580757,2.607951781502757,5.051853959560821,-23.603819947035422,0.10254178139131882,0.6573164103343639,6.4102300683262,1.2867859090940585,9.622214662854665,both
204,WS23-139-17MC-3 17.5-20cm,5.306127065397609,0.12139051262200734,1.1034913001671791,3.8617086060315815,4.88279289074411,-25.906923353734076,0.13464527832349613,1.1121976649668504,8.26020547333792,1.6377517401218398,15.780982854871022,both
205,WS23-139-17MC-3 2.5-5cm,5.1130387573616,0.13455413011275472,1.5235999016143917,3.960174875852483,4.660906375518333,-27.19686987572796,0.1455468691480398,1.4645363536634473,10.06230063371426,1.94093658550523,22.78262505869624,both
206,WS23-139-12MC-3 27.5-30cm,5.476107010407213,0.10094349779414018,0.9019019393647645,2.914608403118171,4.694163259176938,-24.2573830349831,0.10521879625305984,0.676928056744031,6.43352785671453,1.3397559645669768,10.054720736267084,both
207,WS23-139-05MC-3 22.5-25cm,4.505005773019817,0.06600518991582026,0.4885175927655534,1.971675373288421,3.8512506247199227,-27.02717097366996,0.06463884518911511,0.4194737062147764,6.489498767923747,0.8326922754983223,6.303631515207563,both
208,WS23-139-12MC-3 35-37.5cm,5.275247223711557,0.0964890187134546,0.7226684027774134,3.062648232097511,4.806004559644166,-24.33562618918559,0.10112538403613305,0.5853911946764506,5.788766097217339,1.413012503848209,9.541730247282429,both
209,WS23-139-09MC-3 25-27.5cm,4.883123996022661,0.10267368473125006,0.7288984720070293,3.1573074129848075,4.504489688554904,-25.63000488381056,0.10457085887876655,0.629427382160299,6.019147101871095,1.4413014168086953,10.120102206091069,both
210,WS23-139-18MC-3 22.5-25cm,5.043394503553882,0.10351310071358742,0.9586937619907514,3.245774813952816,4.729965619390485,-23.96041224506461,0.11048602790321743,0.7239091949595797,6.5520429025985365,1.5106066127666882,11.545779042007286,both
211,WS23-139-12MC-3 12.5-15cm,4.851438354301575,0.07367865546962683,0.727013778724033,2.224506386659347,4.601311448091853,-23.46383087446531,0.07293384506609252,0.45833575018749795,6.284266923979599,0.9607381232653373,7.042952764121793,both
212,WS23-139-09MC-3 35-37.5cm,4.928115931505899,0.10154767156442188,0.7042096846168971,2.984312834633792,4.947789826628831,-25.724112234938637,0.10472283456707762,0.6005071620257759,5.734252367291834,1.4611115255408038,9.773616566292958,both
213,WS23-139-12MC-3 25-27.5cm,4.894128393066035,0.09670605952156071,0.8799652940549447,2.930932186541748,4.411258624395321,-23.914409091627828,0.10269526931524336,0.6303732764626295,6.138289335680834,1.3694901617535276,9.8062147578279,both
214,WS23-139-16MC-3 5-7.5cm,4.85521174551684,0.10217710609045029,0.8620099886620094,3.2718553414916354,4.8486783607660415,-24.041879222610277,0.10723840755800056,0.6461536369646114,6.025393808791269,1.514962571297607,10.64835369092722,both
215,WS23-139-09MC-3 20-22.5cm,4.659519245308086,0.10187294382356568,0.7220641388012068,3.1920189064717253,4.895570466007419,-25.32381745952392,0.10512841402532176,0.6090125779353542,5.793034961876857,1.497160682821713,10.11741794751556,both
216,WS23-139-17MC-3 22.5-25cm,5.086507324705221,0.13475879141289082,1.3887673910732503,4.227828635090795,4.703888555649246,-25.576934606629028,0.13814944158735296,1.206191018356189,8.731059673473274,1.9587441168388149,19.949857109598117,both
217,WS23-139-12MC-3 0-2.5cm,5.061432573652301,0.11575041516292746,0.9439675849869272,3.5437307688567348,5.278412291022772,-23.21338395148642,0.12426354363580802,0.8085930199771298,6.507081613147592,1.7263851629745661,13.104458402027355,both
218,WS23-139-12MC-3 37.5-40cm,5.094542935513294,0.1075616175071781,0.9423596588763362,3.346156700523091,5.168817161574547,-24.385091789365006,0.11403271594684546,0.7679737302024399,6.734678936879998,1.550470525390049,12.180792328581413,both
219,WS23-139-09MC-3 17.5-20cm,4.6905811660399115,0.10372912275187399,0.7711128686611931,3.177102345757077,4.537947960846303,-25.003586644509607,0.10892431665303166,0.6383443292875637,5.860439146209662,1.4813240579516147,10.12687302740712,both
220,WS23-139-08MC-3 35-37.5cm,4.478427603866368,0.0751157325261122,1.0480336967209145,2.2270393875354193,4.802805378043355,-23.539509917981526,0.08493528869045557,0.5338229942794291,6.285055393464701,1.2697249724003579,9.309232966018621,both
221,WS23-139-05MC-3 0-2.5cm,4.644597942522697,0.08660808168554483,0.6832829342915995,2.689734214231303,4.445284834734614,-26.751100278506385,0.08696526094636231,0.6075912316369173,6.986597004655253,1.2448881572300472,10.145913530789656,both
222,WS23-139-05MC-3 12.5-15cm,4.2594828459752785,0.07285763114452345,0.5960134918105638,2.2559343604920965,4.638633577263943,-26.975958754575633,0.07670695149554295,0.526062194564554,6.858077192588221,1.0458645163939055,8.36706081646304,both
223,WS23-139-05MC-3 27.5-30cm,4.200528549326908,0.0758283245436277,0.5787220673828031,2.359500342722988,4.668281771294573,-27.1033071640886,0.07441660515444713,0.5118998529337837,6.87883909607764,1.1557148429339477,9.273869275714626,both
224,WS23-139-05MC-3 2.5-5cm,4.823742535236193,0.08271084415882217,0.6004852521543014,2.610970587985774,4.794892617570493,-26.788529418574406,0.08228077467341184,0.5551105250831397,6.746539848299676,1.1582149588396538,9.115182901885595,both
225,WS23-139-09MC-3 22.5-25cm,4.910586763320911,0.09808347205290714,0.6476541124559791,3.1228489324710753,4.813780910108547,-25.603691831904914,0.10193872323737227,0.5781725141652481,5.67176530962555,1.3607837273271495,9.003315870040357,both
226,WS23-139-07MC-3 27.5-30cm,5.2871825819178495,0.10666720950702449,0.6542825970469455,3.2546822783770755,4.839263254943317,-25.300538005056374,0.10865002620758868,0.6311309641290413,5.8088431835551635,1.4815489655030507,10.039238916503917,both
227,WS23-139-05MC-3 5-7.5cm,4.93845895370146,0.09106975446249113,0.6683209768764586,2.8201722322306764,4.395359497092897,-26.940867696681007,0.09451445280810507,0.6227032720861526,6.588444979419622,1.2168145505351826,9.351955802346323,both
228,WS23-139-05MC-3 7.5-10cm,4.815040915822343,0.0938055118496993,0.6903756385128343,2.9232368607037986,4.313084680233983,-26.965372844781005,0.09288653688367705,0.6761878844538984,7.279718968322576,1.3291194895839216,11.286876369398254,both
229,WS23-139-07MC-3 12.5-15cm,5.187870363193114,0.104994429187247,0.6750332689889583,3.258499486839043,4.8467420205959915,-25.54587865021189,0.10874441582957468,0.6407495337466383,5.8922522950587854,1.471503665451161,10.114346095561006,both
230,WS23-139-09MC-3 27.5-30cm,5.031778284865794,0.10015913186338102,0.6793738449843987,3.1876483736791097,4.799966825907658,-25.67255151153543,0.10283226467887793,0.6240556571909144,6.068675615962557,1.4008969333769197,9.917340776974013,both
231,WS23-139-07MC-3 15-17.5cm,4.991035072751703,0.10222686044822349,0.650155888675538,3.270602830742842,4.958967936162226,-25.67636908383663,0.10554696386467853,0.6378056766803966,6.0428614270527525,1.5079429184264135,10.62974056988744,both
232,WS23-139-08MC-3 17.5-20cm,4.6562388890816395,0.09705518393611945,0.9870524259859674,3.0474357896858635,4.402399853677393,-23.2400003816411,0.10384535356161397,0.646185560894538,6.2225755773573495,1.3199700615454828,9.581409215994949,both
233,WS23-139-09MC-3 32.5-35cm,5.142644127867486,0.10338793157420631,0.7091977451077308,3.2415548053737235,4.8117537031610045,-25.30844074518201,0.1079553808712727,0.6323260047112681,5.857290295379174,1.4590543446092423,9.96926969126383,both
234,WS23-139-07MC-3 32.5-34.5cm,5.366711865589929,0.09567268201624934,0.6473956285028201,3.027791131503543,4.94864904695239,-25.736040213945437,0.10285737667982578,0.620911292917523,6.036623847118854,1.3890517964184896,9.781550093255234,both
235,WS23-139-07MC-3 30-32.5cm,5.06473425104468,0.09283504552918302,0.5755808214732092,2.7015594619734418,5.031141946429186,-25.466478618286597,0.09980918036022854,0.5553597978990695,5.564215595145459,1.3391955548976273,8.692467511162954,both
236,WS23-139-07MC-3 20-22.5cm,5.171491767058564,0.10332246348438909,0.656666184061999,3.2203274022193678,4.804896948759806,-25.572497787403922,0.10971629669665685,0.6497376904513986,5.921979778881807,1.5423714942474351,10.654940727260863,both
237,WS23-139-12MC-3 10-12.5cm,5.223894439142586,0.08339225434285227,0.8339106299051963,2.5897431848314185,4.953612335332495,-23.416875031132193,0.08783706879276564,0.5781392025443545,6.581950086567217,1.2323521942830844,9.462035108419508,both
238,WS23-139-07MC-3 17.5-20cm,5.114051348969042,0.09058981565016608,0.581623240225941,2.6659011487799407,4.81678968742095,-25.6695389899819,0.09685482177353787,0.5580650573309633,5.761871707696794,1.3587328102334857,9.132565059769153,both
239,WS23-139-07MC-3 25-27.5cm,5.161949758413482,0.1019688761361968,0.6503389180288908,3.225448047717129,4.884899177564804,-25.63222357266563,0.10830938394565069,0.6414127510106133,5.9220422796650025,1.3300175884375265,9.188064086916397,both
240,WS23-139-07MC-3 7.5-10cm,5.103574655732598,0.1046945110400639,0.6931535544774392,3.186344936643316,4.890009672452511,-25.612654869846935,0.10918727523207758,0.6684640895798951,6.122179422089932,1.4856795344390399,10.610267227028759,both
241,WS23-139-07MC-3 22.5-25cm,4.654383795783362,0.10362656175682314,0.6513411841310303,3.2471135339932444,4.628409844494458,-25.20913527291031,0.10876270885554257,0.6635830083146478,6.101199715391527,1.3296842807121578,9.4636550927671,both
242,WS23-139-07MC-3 10-12.5cm,4.818179672732686,0.10557018365858295,0.6716330234174069,3.1280724225803684,4.838124745873414,-25.574455095211505,0.11171507455014797,0.6676387544583581,5.976263786662565,1.4110706347176436,9.837248458697006,both
